"Run1_Pred","Run1_Label","Run2_Pred","Run2_Label","Run3_Pred","Run3_Label","Run4_Pred","Run4_Label","Run5_Pred","Run5_Label","Run6_Pred","Run6_Label"
0.993373088262358,2,0.999978388830428,1,0.999999848418856,1,1.27577884207149e-11,2,0.0485129728330595,2,0.0485129728330595,2
0.761100854448526,2,0.999974602769318,1,0.999987752574733,1,2.02687221556396e-09,2,0.618942936693448,1,0.618942936693448,2
0.632000224408583,2,0.999999983535767,1,0.999999921197465,1,4.23485973121864e-10,2,0.000529833277434711,2,0.000529833277434711,2
0.999931139316144,1,0.983546215885327,2,0.998435971429258,1,1.29685865099628e-11,2,0.66158023728536,1,0.66158023728536,2
0.981601327703825,2,0.903790270735732,2,0.999999101186514,1,2.00647707206639e-11,2,2.43911766521226e-16,2,2.43911766521226e-16,2
0.999942296107439,1,0.999999228825785,1,0.999999263190656,1,6.5667939155197e-13,2,1.0247900795615e-11,2,1.0247900795615e-11,2
0.999999888926043,1,0.999998219202534,1,0.999999965350293,1,4.6647958187282e-12,2,0.999971452064964,2,0.999971452064964,2
0.999924002256989,1,0.997458326096835,2,0.999998302824519,1,2.70001336386386e-11,2,2.82947547223641e-10,2,2.82947547223641e-10,2
0.981965580137223,2,0.999988751866521,1,0.999974023436797,1,0.999999973753693,1,9.82765635766824e-11,2,9.82765635766824e-11,2
0.999993986069352,1,0.984891789187244,2,0.999999995062991,1,1.63815915978684e-09,2,1.87921510111801e-14,2,1.87921510111801e-14,2
0.999999540458055,1,0.999999862418067,1,0.999999999000961,1,0.999999995530098,1,0.999999937641993,1,0.999999937641993,2
0.996840808158018,1,0.98729208846008,2,0.99999999421859,1,1.73463652548448e-10,2,0.219501156447743,2,0.219501156447743,2
0.999668477624213,1,0.999999861181565,1,0.999999684541025,1,5.97783752690672e-12,2,0.0145586007145799,2,0.0145586007145799,2
0.999931399859541,1,0.999993161206959,1,0.999998585804265,1,0.999999105449813,1,3.94198784378101e-09,2,3.94198784378101e-09,2
0.727178733291509,2,0.999997087180363,1,0.999980391876288,1,0.999999994980125,1,0.00244752944891618,2,0.00244752944891618,2
0.999993771287452,1,0.999998362858601,1,0.999999981183269,1,7.2621058267654e-10,2,1.12420935585234e-09,2,1.12420935585234e-09,2
0.99945186511209,1,0.99995562309152,1,0.999988691247145,1,0.99993233303383,1,0.144530834309021,2,0.144530834309021,2
0.999951722525871,1,0.999997367106868,1,0.999999272002585,1,0.999995208699065,1,0.00423081026594668,2,0.00423081026594668,2
0.999748648848476,1,0.999997950783085,1,0.999966262997864,1,1.60756395281242e-13,2,0.158594517781065,2,0.158594517781065,2
0.987563140854184,1,0.999999964082301,1,0.999993028811351,1,0.549873177060011,2,8.23986692020283e-14,2,8.23986692020283e-14,2
0.533696611816485,2,0.999960670782299,1,0.999999774176858,1,4.70574409679009e-10,2,1.94602575028656e-15,2,1.94602575028656e-15,2
0.999216195712359,1,0.999997289109654,1,0.999999608056394,1,1.67748917042515e-11,2,3.38195818845864e-14,2,3.38195818845864e-14,2
0.999923326668953,1,0.999987645166316,1,0.999998984375573,1,2.95758618740429e-11,2,1.55656139167446e-13,2,1.55656139167446e-13,2
0.999980108917365,1,0.999998054544538,1,0.999999940176263,1,9.44460483476493e-10,2,0.0523268058539309,2,0.0523268058539309,2
0.998034365342522,1,0.999953334101725,1,0.773365834062818,2,0.999998844843171,1,0.00622772194810847,2,0.00622772194810847,2
0.913396585614184,1,0.999998505179308,1,0.999973310969619,1,6.85895263417529e-11,2,0.00498434170668097,2,0.00498434170668097,2
0.903402078628228,2,0.999842964390927,1,0.999732561753793,1,0.999999998606548,1,4.12953439573357e-12,2,4.12953439573357e-12,2
0.9999822858509,1,0.999980970870903,1,0.999999280304457,1,0.999919439614128,2,0.00872033886391554,2,0.00872033886391554,2
0.999999914590265,1,0.999076429804802,2,0.999999980075144,1,0.999999999985983,1,1.24792801026383e-08,2,1.24792801026383e-08,2
0.999752239490586,1,0.999996387539221,1,0.999991032622699,1,2.99205450161948e-10,2,0.161300782996625,2,0.161300782996625,2
0.999999432015945,1,0.999999977351804,1,0.999998891482254,1,0.999999994182404,1,0.999999421481658,1,0.999999421481658,2
0.998171341629638,1,0.999999924866411,1,0.99966828175461,1,2.36928591349553e-09,2,0.999983535853071,2,0.999983535853071,2
0.995672612966424,1,0.99999991230345,1,0.999878544142195,1,4.54678504522209e-09,2,1.46051995672942e-08,2,1.46051995672942e-08,2
0.999993138858478,1,0.999993465278227,1,0.999894247709195,1,1.28874669244329e-09,2,0.999999623990001,1,0.999999623990001,2
0.999995649940219,1,0.983615932730862,2,0.999993413738334,1,0.999986313903436,1,0.00860002049198355,2,0.00860002049198355,2
0.999999923333009,1,0.999996907920154,1,0.999998553431676,1,1.57248234706583e-09,2,0.00262504013342323,2,0.00262504013342323,2
0.362474926799997,2,0.999999612287166,1,0.999998885505761,1,2.46445637049872e-10,2,2.7793689188104e-10,2,2.7793689188104e-10,2
0.349508165820386,2,0.99999990460823,1,0.999999761624851,1,2.61683803175651e-10,2,0.217702287336969,2,0.217702287336969,2
0.99988892067674,1,0.999998062285833,1,0.999999949692867,1,7.43963882034054e-12,2,1.80791840530871e-07,2,1.80791840530871e-07,2
0.999999992181153,1,0.999996770792845,1,0.999999765584931,1,4.4697104850104e-09,2,0.999985685205081,2,0.999985685205081,2
0.999999941417916,1,0.999979207691143,1,0.999978687413692,1,4.63009025849727e-11,2,7.40786096810477e-09,2,7.40786096810477e-09,1
0.999995778635971,1,0.99999985995044,1,1.94104979953285e-12,2,2.1966562196019e-12,2,1.36392757870269e-15,2,1.36392757870269e-15,2
0.999431049006759,1,0.99999997646096,1,0.999835562498982,1,0.999999998717556,1,1.14626227392611e-13,2,1.14626227392611e-13,2
0.988421518438463,1,0.999999957450971,1,0.999999995009601,1,6.79153857759408e-10,2,1.3019014521521e-15,2,1.3019014521521e-15,2
0.999944285785979,1,0.999997434742297,1,0.999999997074327,1,8.86134864793208e-10,2,0.999973201058445,2,0.999973201058445,2
0.997880317232418,1,0.999999990895217,1,7.74990870618025e-12,2,0.999993062958426,1,0.0236756817432519,2,0.0236756817432519,2
0.99994449659075,1,0.999999841661674,1,0.999998429372209,1,7.35350920277323e-11,2,0.999999069323762,1,0.999999069323762,2
0.999999314335616,1,0.999842283808086,1,0.99999214976869,1,3.38467524650639e-12,2,0.0567166189817321,2,0.0567166189817321,2
0.999999969823591,1,0.999999914445188,1,0.999999998425113,1,0.999971107998158,1,0.999988945755618,1,0.999988945755618,2
0.999996360590964,1,0.995137344292166,2,0.999987170072571,1,9.43093373397225e-11,2,0.0230925025360303,2,0.0230925025360303,2
0.999848002801598,1,0.99999064117935,1,0.999996341827839,1,0.99999999987909,1,1.14447663873129e-09,2,1.14447663873129e-09,2
0.999993884164157,1,0.999999730737377,1,0.999027628205584,1,3.77978437125914e-12,2,3.37652122988787e-14,2,3.37652122988787e-14,2
0.937372886306719,1,0.999998956463772,1,0.999939930665958,1,2.08177218398257e-12,2,6.81837030673613e-14,2,6.81837030673613e-14,2
0.999191904271509,1,0.999999880597666,1,0.999998177190813,1,4.16782419552664e-12,2,1.29958462097355e-12,2,1.29958462097355e-12,2
0.999942804560534,1,0.999999952344581,1,0.999915082724732,1,0.162182343555195,2,0.999999598628024,1,0.999999598628024,2
0.999749788571673,1,0.999982581418833,1,0.999999933657887,1,0.999999950899698,1,1.18092118098367e-15,2,1.18092118098367e-15,2
0.999431040361328,1,0.999828446859521,1,0.999937101225632,1,1.65457766294774e-08,2,8.09678360634417e-11,2,8.09678360634417e-11,2
0.99996840884788,1,0.999999989388276,1,0.999999996269372,1,8.56613466839439e-11,2,0.0209297188058355,2,0.0209297188058355,2
0.997556694597079,1,0.758183253753009,2,0.999920086700243,1,1.80185817916858e-12,2,2.71688466912815e-14,2,2.71688466912815e-14,2
0.999915531469308,1,0.999978197173797,1,0.999999980184775,1,0.999954009294263,1,0.999999353964249,1,0.999999353964249,2
0.999454349832887,1,0.999957441108461,1,0.999999955816946,1,3.63908720361127e-10,2,0.999813350748443,2,0.999813350748443,2
0.234635689200893,2,0.998577387244092,2,0.999978146804783,1,1.69170313177437e-09,2,0.99999698345951,2,0.99999698345951,2
0.999997134097913,1,0.978863041600012,2,0.999999981957611,1,0.999999754773619,1,4.86084009184347e-17,2,4.86084009184347e-17,1
0.999998745780111,1,0.95775892827301,2,0.999999712777393,1,0.999999205049539,1,1.16128443982879e-14,2,1.16128443982879e-14,2
0.990561424811705,2,0.999999904897802,1,0.999997502907347,1,0.0319695729562076,2,0.541372065091778,1,0.541372065091778,2
0.997519307755755,1,0.999999999983178,1,0.999999763247959,1,1.61083084174035e-09,2,0.101715752758274,2,0.101715752758274,2
0.999999672737778,1,0.998995469528245,2,0.999992165521884,1,9.54293481058195e-13,2,0.14077959447948,2,0.14077959447948,2
0.999829988466811,1,0.99999979820614,1,0.999999370343342,1,4.96844076504438e-12,2,0.00312209415538273,2,0.00312209415538273,2
0.99999873695058,1,0.999998736475887,1,0.999999861933904,1,5.7003167472646e-11,2,1.24148253981195e-09,2,1.24148253981195e-09,2
0.999998049984619,1,0.999999924527228,1,0.999995003058475,1,4.24642403254683e-11,2,0.999999906007401,1,0.999999906007401,2
0.999996614720333,1,0.99999285978302,1,0.999999744315483,1,3.82150192752897e-11,2,0.999964534873741,1,0.999964534873741,2
0.999992926157004,1,0.999989750141047,1,0.999999779007756,1,0.999997274511801,1,0.999998966085222,1,0.999998966085222,2
0.990374095581462,1,0.999998333495378,1,0.99968687141201,2,3.76692934952641e-11,2,0.00180634792512945,2,0.00180634792512945,2
0.997528567955157,1,0.959498962339887,2,0.995315463019819,1,3.43686404559753e-09,2,8.02373448817382e-12,2,8.02373448817382e-12,1
0.999998911010881,1,0.990200805217171,2,0.99990162411027,1,5.42104116060839e-12,2,1.2724349292683e-09,2,1.2724349292683e-09,2
0.996968386390142,1,0.999976284058923,1,0.999905891808809,1,0.999953214455092,1,0.999855022231731,2,0.999855022231731,2
0.999761685875729,1,0.999985086678368,1,0.999999715333996,1,0.999820819384746,1,0.0352178334438196,2,0.0352178334438196,2
0.999999976409307,1,0.999999639188921,1,0.99999998432447,1,0.999982773584117,1,0.16273055249455,2,0.16273055249455,2
0.999883662051485,1,0.999995635491708,1,0.999959828698005,1,9.83241049936169e-11,2,6.32829817491126e-11,2,6.32829817491126e-11,2
0.999978737343957,1,0.999996613526171,1,0.999999693645675,1,1.48808516633496e-10,2,0.0885332439311191,2,0.0885332439311191,2
0.999996590045955,1,0.949462733445727,2,0.999295110614899,1,0.999999977121502,1,3.96245357334425e-08,2,3.96245357334425e-08,2
0.999970873642325,1,0.999999913583975,1,0.999845909770063,1,9.51075896232052e-10,2,0.999999571397009,1,0.999999571397009,2
0.999898806323943,1,0.914358843876504,2,0.999999992522555,1,0.999999990973378,1,0.304106282195326,1,0.304106282195326,2
0.999997331690803,1,0.9999998270212,1,0.999999979571802,1,1.20721150970865e-10,2,3.3352493974948e-14,2,3.3352493974948e-14,2
0.999999115869264,1,0.999993569612182,1,0.99998778692489,1,6.97865345659355e-10,2,3.61082550425214e-09,2,3.61082550425214e-09,2
0.999842575184803,1,0.999999960349183,1,0.999887984764536,1,3.25585995959483e-10,2,5.76112468874121e-13,2,5.76112468874121e-13,2
0.998102017201719,1,0.999973554806465,1,0.99999694892686,1,0.835451844675293,1,1.1561570907843e-09,2,1.1561570907843e-09,2
0.999999211703125,1,0.999855630569146,1,0.99989684491285,1,3.00871319070186e-10,2,0.000710423549577798,2,0.000710423549577798,2
0.999993534611204,1,0.99698536324318,2,0.999999459059475,1,2.71628840357116e-08,2,9.77887666092067e-10,2,9.77887666092067e-10,2
0.999847312700982,1,0.999999414653496,1,0.999999553810417,1,7.27667893703992e-10,2,0.343143672290946,1,0.343143672290946,2
0.999998272547774,1,0.999998491744789,1,0.999993572188676,1,1.80891664373143e-09,2,0.00367973144745836,2,0.00367973144745836,2
0.999944776708153,1,0.999998118104521,1,0.999999917340708,1,0.020959089451646,2,3.82466660298939e-14,2,3.82466660298939e-14,2
0.999990448556658,1,0.999999623221565,1,0.999999983915966,1,2.73490604612056e-10,2,0.999999613912019,1,0.999999613912019,2
0.999992171003924,1,0.99998291289354,1,0.999999799886723,1,7.98915693036886e-10,2,0.999986956363818,2,0.999986956363818,2
0.908711425321186,1,0.999998998171615,1,0.999999998747586,1,6.7625964658375e-12,2,2.8367592317479e-17,2,2.8367592317479e-17,2
0.999940302111522,1,0.999999999775746,1,0.999819231409892,1,6.02985928230623e-11,2,0.0923810185128126,1,0.0923810185128126,2
0.999992008928497,1,0.999987084299124,1,0.999999104546661,1,3.23768435929209e-08,2,1.13816621617886e-07,2,1.13816621617886e-07,2
0.460436741178214,2,0.99999767291671,1,0.999998471498688,1,0.999999437998564,1,2.77441842929823e-11,2,2.77441842929823e-11,1
0.999489151683346,1,0.999997595876203,1,0.999988900503306,1,1.55665944304208e-11,2,0.0066435858892836,2,0.0066435858892836,2
0.981542835579718,1,0.999999943197358,1,0.999999232547858,1,6.61484931678039e-12,2,6.78921063924009e-15,2,6.78921063924009e-15,2
0.999829991051194,1,0.999998636725745,1,0.999994761228555,1,0.999984145890031,1,9.21103713635592e-08,2,9.21103713635592e-08,2
0.982142572906017,1,0.985581942829673,2,0.999870418865136,1,3.97845518127983e-12,2,0.999999921611063,1,0.999999921611063,2
0.996897934098575,1,0.999995919346677,1,0.999999843676945,1,7.78657585854856e-11,2,1.82244109185692e-11,2,1.82244109185692e-11,2
0.976841765103364,2,0.999997559817026,1,0.999996143569251,1,3.35966860899059e-09,2,0.999999610752322,1,0.999999610752322,2
0.99999287510173,1,0.999998203409383,1,0.999756281168915,1,0.999999824595207,1,0.999992893672175,1,0.999992893672175,2
0.87436164910296,2,0.999998630571377,1,0.99850806209046,1,1.4177705220015e-09,2,0.999999927617038,1,0.999999927617038,2
0.999999971696926,1,0.999999946741176,1,0.999967541828265,1,3.55667186803135e-09,2,0.0767641471668012,2,0.0767641471668012,2
0.991586126934026,1,0.994245596504169,2,0.999999166730176,1,0.999990806028323,1,0.999997785048036,1,0.999997785048036,2
0.999999284560749,1,0.999998932470303,1,0.999905908873084,1,0.999999971126025,1,2.77993052224787e-13,2,2.77993052224787e-13,2
0.999998239811349,1,0.99999978127196,1,0.999985451805285,1,8.10277987923099e-11,2,1.9106224269063e-14,2,1.9106224269063e-14,2
0.999999749421066,1,0.999996517136576,1,0.999519278543154,1,5.94325501138481e-11,2,2.29825314469074e-14,2,2.29825314469074e-14,2
0.999999882457538,1,0.999988361419083,1,0.999812561932546,1,2.44000134194175e-11,2,0.999987166990688,1,0.999987166990688,2
0.999998013994077,1,0.999999829301892,1,0.999916729770537,1,6.78170779850351e-11,2,0.00508138769608084,2,0.00508138769608084,2
0.999998121368467,1,0.999999997266852,1,0.999999532065053,1,7.77530475482984e-12,2,0.119033180133874,1,0.119033180133874,1
0.999996438045858,1,0.961105139824448,2,0.999999979324313,1,1.5679602608567e-08,2,0.130991903361534,1,0.130991903361534,2
0.99981362144321,1,0.99999976983099,1,0.999999999723673,1,0.0424851777600314,2,0.999986005959595,2,0.999986005959595,2
0.992673486905748,1,0.999997934817554,1,0.999916517695431,2,0.999995779895633,1,2.82443573515076e-11,2,2.82443573515076e-11,2
0.999921300697514,1,0.999890636256133,1,0.999999986719533,1,1.59362595668349e-12,2,0.0011922284067278,2,0.0011922284067278,1
0.2779540178759,2,0.986695853734552,2,0.999302814190566,1,0.999999966506214,1,0.263703091781838,1,0.263703091781838,1
0.999991670535806,1,0.999985217774056,1,0.999999663614759,1,0.924855839199664,2,0.0900322884047599,2,0.0900322884047599,1
0.999920547849898,1,0.982893556243006,2,0.999996612417547,1,0.660911602982757,2,0.668413222610256,1,0.668413222610256,1
0.857668950069406,2,0.999996946501463,1,0.99996578277603,1,2.17079835761233e-11,2,4.35320081023179e-09,2,4.35320081023179e-09,2
0.999998176947583,1,0.999968832782184,1,0.999998525110058,1,6.831335922417e-10,2,0.00254594703560992,2,0.00254594703560992,2
0.99982386428058,1,0.999999941139569,1,0.999991173212087,1,1.40350438586505e-11,2,0.999999600996659,1,0.999999600996659,1
0.999940330241885,1,0.999998859771059,1,0.999998426586584,1,0.158144474507784,2,0.999999625574632,1,0.999999625574632,2
0.988516066476851,1,0.999904548155185,1,0.999997462115022,1,4.00756927588985e-11,2,1.46548771161148e-08,2,1.46548771161148e-08,2
0.999824663007773,1,0.999991396145608,1,0.999998390076262,1,1.55891598085497e-10,2,7.95659382643713e-10,2,7.95659382643713e-10,2
0.999996702367864,1,0.99999989866363,1,0.999962848369508,1,1.83975034399928e-10,2,0.0124506824470762,2,0.0124506824470762,1
0.999999618331966,1,0.99998722789313,1,0.999999158978306,1,3.17828235616372e-10,2,3.38792915554132e-14,2,3.38792915554132e-14,2
0.999999993724884,1,0.999999571607444,1,0.999999997442017,1,2.09700646706554e-11,2,0.999999444430086,1,0.999999444430086,2
0.999986192517569,1,0.999999999996097,1,0.999999982366782,1,3.84614595177459e-09,2,0.999999861122131,1,0.999999861122131,2
0.999998943228534,1,0.999998211483462,1,0.999997225343648,1,5.4626326140989e-08,2,0.0160625444016184,2,0.0160625444016184,2
0.999998082460782,1,0.999997345695763,1,0.999271460533991,1,2.95816300255655e-10,2,1.14934842385799e-14,2,1.14934842385799e-14,2
0.999994137781802,1,0.999999970102841,1,0.999999732479341,1,9.44451399675513e-10,2,0.999860484336615,2,0.999860484336615,1
0.999999819595246,1,0.999762324297248,1,0.999995970646844,1,5.09363517439959e-11,2,1.75647990720935e-15,2,1.75647990720935e-15,2
0.999902510347717,1,0.988329028526852,2,0.99997697396367,2,2.70576894998666e-09,2,0.0122054441298481,2,0.0122054441298481,2
0.987664610791157,1,0.999999231636336,1,0.994326562700755,1,6.17824474878338e-10,2,0.999998805798962,1,0.999998805798962,2
0.999819227382999,1,0.999996103084203,1,0.999999918601286,1,0.00262622256777275,2,0.999999919169402,1,0.999999919169402,1
0.999992893819451,1,0.999949239457814,1,0.999999983933331,1,4.44744827003271e-09,2,0.999997610167905,2,0.999997610167905,2
0.999999232119255,1,0.99999996892538,1,0.999999994349703,1,5.19432906375535e-09,2,1.73033416218823e-16,2,1.73033416218823e-16,2
0.999999897912627,1,0.999996722942134,1,0.9999999996714,1,3.8550476322851e-09,2,5.21374161382675e-11,2,5.21374161382675e-11,1
0.999998332114993,1,0.999995678906801,1,0.999999543456784,1,2.3727203865331e-08,2,0.00586141378487851,2,0.00586141378487851,1
0.999060012735576,1,0.999999962131805,1,0.9999599261966,1,1.28672687131046e-10,2,0.000656040079024041,2,0.000656040079024041,2
0.997721556858849,1,0.999998167732871,1,0.999997002035849,1,1.98225254548545e-12,2,1.12803319719446e-09,2,1.12803319719446e-09,2
0.999999309337983,1,0.999999924577799,1,0.999999737935605,1,2.2127312171151e-11,2,0.999848733859408,2,0.999848733859408,2
0.997047405517456,1,0.999997641680242,1,0.999845753964563,1,0.999944069536247,1,0.385952676151161,1,0.385952676151161,1
0.999997031744571,1,0.999998849658836,1,0.999994732244219,1,4.66982313385291e-10,2,5.9762886777133e-10,2,5.9762886777133e-10,2
0.999996839117766,1,0.999999984200132,1,0.999994378683125,1,1.49024229689769e-09,2,0.0374768867992933,2,0.0374768867992933,2
0.995973627169355,1,0.999906768545241,1,0.999826813917977,1,1.62390428604723e-11,2,1.47487879827932e-11,2,1.47487879827932e-11,2
0.999998186148747,1,0.999999997302786,1,0.999825290855222,1,2.68611215008309e-10,2,0.51129575411214,1,0.51129575411214,2
0.999995430219088,1,0.999999087241066,1,0.999918937858975,1,2.73049502350314e-10,2,1.26386402746784e-09,2,1.26386402746784e-09,1
0.999992893927491,1,0.999999938073736,1,0.999999966613277,1,3.49647844842302e-10,2,0.00611465363910566,2,0.00611465363910566,1
0.99999894856219,1,0.999998099160994,1,0.999855070501159,1,1.54989746064883e-09,2,7.27667680255355e-09,2,7.27667680255355e-09,2
0.918333816487663,1,0.999999889734261,1,0.999999995607867,1,0.162401510171491,2,0.217397667626014,1,0.217397667626014,2
0.999969565266248,1,0.999996486248563,1,0.999997790107372,1,1.89935323078303e-09,2,0.999998240986895,2,0.999998240986895,1
0.999162592846214,1,0.999995609318954,1,0.999991176757621,1,2.69232900003134e-10,2,0.999998768601983,1,0.999998768601983,2
0.999952597373953,1,0.999996664166014,1,0.999999974527696,1,7.40854856404312e-11,2,3.43434059304758e-10,2,3.43434059304758e-10,2
0.999491467468391,1,0.99999999924738,1,0.999516219251181,1,2.73734834729258e-09,2,5.07096305242586e-12,2,5.07096305242586e-12,2
0.999999876323089,1,0.999999931431662,1,0.999986826275874,1,5.18156093599387e-11,2,0.0572826707252705,2,0.0572826707252705,2
0.999999935613643,1,0.997988498693093,2,0.99975578073129,1,8.6812596958007e-13,2,3.39097390527757e-15,2,3.39097390527757e-15,2
0.999292420037023,1,0.999965519107469,1,0.999993968206134,1,4.20491434369678e-10,2,0.999824784145362,2,0.999824784145362,2
0.999778323026771,1,0.998067660443464,2,0.999999022327913,1,1.26599013883472e-10,2,8.08236197054147e-12,2,8.08236197054147e-12,2
0.999970725896448,1,0.999905387158503,1,0.90263740475996,2,3.18681591531028e-10,2,1.13004597412267e-08,2,1.13004597412267e-08,2
0.106446322853884,2,0.999997408968472,1,0.982690895983937,1,6.36309880685501e-10,2,0.999999689322023,1,0.999999689322023,2
0.915187187849695,1,0.993698717408457,2,0.999999048255059,1,1.73328236006182e-10,2,0.000481983531389467,2,0.000481983531389467,2
0.739438577416228,1,0.999998445029821,1,0.999999998851156,1,8.13043142322684e-12,2,0.549486662694836,1,0.549486662694836,1
0.991873902834574,1,0.980534962515964,2,0.999999941835815,1,0.23533002705779,2,0.830936382153553,1,0.830936382153553,2
0.999433619428188,1,0.999968556381299,1,0.99995559480822,2,1.41927163567651e-09,2,9.97091498988948e-11,2,9.97091498988948e-11,2
0.994888544061334,2,0.999992523126696,1,0.999928927393758,1,0.0752294772921122,2,0.419632134622428,1,0.419632134622428,2
0.999929308601628,1,0.990984175810278,2,0.997730321678382,1,4.02141543076219e-11,2,2.05844807597627e-09,2,2.05844807597627e-09,2
0.933270231625324,1,0.999999976667883,1,0.999999967075498,1,1.90681120741917e-10,2,5.14783106857807e-07,2,5.14783106857807e-07,2
0.999976314912195,1,0.999995071301136,1,0.9931685646033,1,5.77067080952167e-10,2,0.999998006215359,1,0.999998006215359,1
0.999836161353209,1,0.999993257087183,1,0.999999999310724,1,1.04660922325455e-08,2,0.99997600175908,2,0.99997600175908,2
0.999998307753358,1,0.999999696146742,1,0.999999251231237,1,1.39740769486426e-09,2,7.25385712004004e-10,2,7.25385712004004e-10,2
0.999974659792118,1,0.999999999075664,1,0.99999458380084,1,0.999999999970279,1,8.16661862745244e-15,2,8.16661862745244e-15,2
0.99999559750378,1,0.991734002205115,2,0.999999761938084,1,5.98674738941213e-10,2,0.226310466881537,1,0.226310466881537,2
0.999268718797146,1,0.999997431745237,1,0.999990380490669,1,3.8571923013938e-10,2,0.00941119560976991,2,0.00941119560976991,2
0.999991115502556,1,0.999999993083295,1,0.999981303067054,1,2.19123642057593e-10,2,0.999781950005214,2,0.999781950005214,2
0.918674092172372,1,0.999997548801071,1,4.05195752207709e-12,2,1.25581187269968e-11,2,4.70783999764373e-13,2,4.70783999764373e-13,2
0.999973569642267,1,0.999999871291716,1,0.999996775291179,1,5.29052651116177e-09,2,0.999999774784483,1,0.999999774784483,2
0.999990879286779,1,0.999999999982424,1,0.999948700036623,1,8.45470750136718e-11,2,1.15531449781244e-11,2,1.15531449781244e-11,1
0.999993581394522,1,0.999999836507954,1,0.999999901833388,1,1.66179637485922e-10,2,3.98221950803215e-09,2,3.98221950803215e-09,2
0.999989012909386,1,0.999999967479417,1,0.998766640468072,1,9.57849003585088e-10,2,8.02143878457737e-10,2,8.02143878457737e-10,2
0.999817601858828,1,0.999997850983377,1,0.999993220583044,1,0.24528256213992,2,1.42176563419348e-13,2,1.42176563419348e-13,1
0.999997980341353,1,0.989260410421367,2,0.999957228885774,1,7.09899159704009e-10,2,0.999979282432813,2,0.999979282432813,2
0.999995960115142,1,0.999995027590696,1,0.999999970453218,1,5.00198979573652e-09,2,0.000906658848868221,2,0.000906658848868221,2
0.999990493178587,1,0.999999999957838,1,0.999999994883533,1,2.18685724547823e-09,2,0.999998997316809,1,0.999998997316809,2
0.999918071578207,1,0.999999134882767,1,0.999999498506185,1,8.18399036860266e-10,2,0.685366142148998,1,0.685366142148998,2
0.366138970607771,2,0.999895704623453,1,0.999442172920785,1,2.76231676472576e-09,2,0.00108114842785167,2,0.00108114842785167,1
0.999999973573154,1,0.999996464897564,1,0.999999541890286,1,3.83472143861446e-10,2,0.999998214586199,1,0.999998214586199,2
0.999997535995726,1,0.999979301132337,1,0.999999998946817,1,1.08959461617357e-09,2,0.999999582584753,1,0.999999582584753,2
0.999999977855072,1,0.999999230002759,1,0.999906090190783,1,1.41349947240077e-11,2,0.999999947951536,1,0.999999947951536,2
0.9999999490446,1,0.999997018189008,1,0.999246564920758,1,4.4563971424985e-10,2,5.66031839350629e-14,2,5.66031839350629e-14,2
0.99976600558667,1,0.999999999984535,1,0.999987811432971,1,1.5560514704217e-10,2,0.00269275777817103,2,0.00269275777817103,2
0.99999984713796,1,0.999999942088311,1,0.999999874512802,1,2.35506320650563e-12,2,1.72725216675197e-17,2,1.72725216675197e-17,2
